SPID,COUNT,Calc Area,pArea,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
4252,29073,4.556344666,0.977756366,4.55634497,0,1.131866455,1.131866455,0.461100094,0.40957992,13405.56302
4253,29304,4.592547178,0.985525145,4.592547484,0,0.96673584,0.96673584,0.635517882,0.240461567,18623.216
4254,27995,4.387399612,0.941502063,4.387399904,0,1.000793457,1.000793457,0.38518674,0.334893537,10783.3028
4255,20803,3.260263409,0.699627341,3.260263626,0,1.091339111,1.091339111,0.040162036,0.11739281,835.4908447
4256,25226,3.953439636,0.848377604,3.9534399,0,0.827972412,0.827972412,0.092889839,0.158375262,2343.239075
4257,28061,4.397743187,0.943721714,4.39774348,0,0.889251709,0.889251709,0.459729062,0.281631621,12900.45721
4258,28253,4.427833586,0.950178881,4.427833881,0,1.21206665,1.21206665,0.519957544,0.281212495,14690.3605
4259,22557,3.535151743,0.758616254,3.535151979,0,1.347381592,1.347381592,0.577207404,0.446476132,13020.06741
4260,23500,3.682939485,0.790330362,3.68293973,0,1.266265869,1.266265869,0.515916495,0.450642274,12124.03763
4261,27654,4.333957809,0.930033865,4.333958098,0,1.16217041,1.16217041,0.70770283,0.31323722,19570.81406
4262,28904,4.529858846,0.972072714,4.529859148,0,1.224243164,1.224243164,0.814581842,0.250354349,23544.67355
4263,28581,4.479238018,0.961209875,4.479238316,3.05176E-05,1.3515625,1.351531982,0.880711011,0.253227927,25171.60141
4264,27753,4.349473172,0.933363342,4.349473461,0,1.363800049,1.363800049,0.868580308,0.310489281,24105.70929
4265,28887,4.527194592,0.971500985,4.527194893,3.05176E-05,1.171600342,1.171569824,0.892752671,0.210257176,25788.94641
4266,28327,4.439430927,0.952667581,4.439431223,0,1.217407227,1.217407227,0.869633157,0.286959124,24634.09845
4267,26848,4.207640821,0.902927215,4.207641101,0,1.102722168,1.102722168,0.702243373,0.226723928,18853.83008
4268,27978,4.384735358,0.940930334,4.38473565,0,1.210754395,1.210754395,0.672444939,0.234575483,18813.66449
4269,27168,4.257791486,0.91368916,4.25779177,0,1.353057861,1.353057861,0.918100278,0.271339303,24942.94836
4270,29503,4.623734623,0.99221773,4.623734931,0,1.614593506,1.614593506,0.915870099,0.39324844,27020.91553
4271,29028,4.549292229,0.976242968,4.549292532,3.05176E-05,1.6953125,1.695281982,1.267296689,0.38705381,36787.08829
4272,29325,4.595838315,0.986231398,4.595838621,0,1.657318115,1.657318115,1.189534689,0.460306109,34883.10477
4273,29069,4.555717783,0.977621842,4.555718086,0,1.507232666,1.507232666,0.886349442,0.301343915,25765.29193
4274,29337,4.597718965,0.986634971,4.597719271,0,1.286987305,1.286987305,0.876310682,0.276789118,25708.32648
4275,29276,4.588158994,0.984583475,4.5881593,3.05176E-05,1.082489014,1.082458496,0.738909071,0.274663229,21632.30197
4276,29404,4.60821926,0.988888253,4.608219567,0,1.050109863,1.050109863,0.726119159,0.273116317,21350.80774
4277,27190,4.261239345,0.914429044,4.261239629,0,1.070159912,1.070159912,0.724365064,0.334087593,19695.48608
4278,28457,4.459804635,0.957039621,4.459804932,0,1.11517334,1.11517334,0.732349701,0.312121532,20840.47543
4279,28115,4.406206112,0.945537792,4.406206405,0,1.144714355,1.144714355,0.631683311,0.300557407,17759.77628
4280,28425,4.454789569,0.955963427,4.454789866,3.05176E-05,1.167480469,1.167449951,0.646948578,0.261359369,18389.51334
4281,28265,4.429714236,0.950582454,4.429714531,0,1.121246338,1.121246338,0.680760412,0.25793244,19241.69305
4282,29089,4.558852199,0.978294463,4.558852503,0,1.137176514,1.137176514,0.685229248,0.208471112,19932.63361
4283,28856,4.522336246,0.970458422,4.522336547,3.05176E-05,1.230804443,1.230773926,0.829633712,0.278020622,23939.9104
4284,28205,4.420310986,0.948564589,4.420311281,0,1.244842529,1.244842529,0.894514986,0.21615606,25229.79517
4285,28264,4.429557515,0.950548823,4.42955781,9.15527E-05,1.374145508,1.374053955,0.941184331,0.204593197,26601.63394
4286,27209,4.26421704,0.915068034,4.264217325,9.15527E-05,1.256469727,1.256378174,0.928909229,0.209637698,25274.69122
4287,24684,3.868496947,0.830149559,3.868497205,0,1.256835938,1.256835938,0.934982548,0.170536675,23079.10922
4288,24097,3.77650182,0.810408116,3.776502072,3.05176E-05,1.196380615,1.196350098,0.933527336,0.196332536,22495.20822
4289,24491,3.838249827,0.823658761,3.838250083,3.05176E-05,1.127166748,1.12713623,0.831232424,0.187742993,20357.71329
4290,25526,4.000455885,0.858466928,4.000456152,0,1.116516113,1.116516113,0.807340259,0.181311363,20608.16745
4291,25746,4.034934467,0.865865766,4.034934736,3.05176E-05,1.238220215,1.238189697,0.824375951,0.200617357,21224.38324
4292,25044,3.924916445,0.842256748,3.924916707,6.10352E-05,1.226776123,1.226715088,0.812168195,0.213251849,20339.94028
4293,24174,3.788569324,0.812997709,3.788569576,3.05176E-05,1.399078369,1.399047852,0.80767931,0.199110775,19524.83963
4294,24421,3.827279369,0.821304586,3.827279624,3.05176E-05,1.191162109,1.191131592,0.801799323,0.158825119,19580.74127
4295,26397,4.136959727,0.887759598,4.136960003,0,1.229675293,1.229675293,0.953912192,0.179700651,25180.42014
4296,27206,4.263746878,0.914967141,4.263747162,0.000213623,1.276611328,1.276397705,0.986780727,0.201128269,26846.35645
4301,29137,4.566374799,0.979908755,4.566375103,0,1.146331787,1.146331787,0.226453837,0.303541394,6598.185455
4302,29522,4.626712318,0.992856721,4.626712627,0,1.194763184,1.194763184,0.49216007,0.380132891,14529.54959
4303,29507,4.624361506,0.992352254,4.624361814,6.10352E-05,1.236968994,1.236907959,0.408141087,0.357534358,12043.01904
4304,29536,4.62890641,0.993327556,4.628906718,3.05176E-05,1.145599365,1.145568848,0.311665263,0.243017907,9205.345215
4305,29665,4.649123397,0.997665965,4.649123707,3.05176E-05,1.195068359,1.195037842,0.651563282,0.427277688,19328.62476
4306,29555,4.631884106,0.993966546,4.631884414,0.000305176,1.270294189,1.269989014,0.885887856,0.312750035,26182.41559
4307,29647,4.646302422,0.997060606,4.646302731,6.10352E-05,1.166473389,1.166412354,0.755187404,0.319744299,22389.04095
4308,28587,4.480178343,0.961411662,4.480178642,0.00012207,1.107391357,1.107269287,0.725466962,0.296369772,20738.92404
4309,29470,4.618562835,0.991107905,4.618563143,0,1.321136475,1.321136475,0.867571387,0.265132441,25567.32877
4310,29603,4.639406705,0.995580838,4.639407015,0.000152588,1.331726074,1.331573486,0.881488422,0.331230816,26094.70175
4311,29508,4.624518227,0.992385886,4.624518535,0.000213623,1.2215271,1.221313477,0.848766672,0.181750693,25045.40695
4312,29102,4.56088957,0.978731667,4.560889874,0,1.136199951,1.136199951,0.770588762,0.253305413,22425.67416
4313,27941,4.378936687,0.939685984,4.378936979,0,1.162902832,1.162902832,0.70153065,0.381821276,19601.4679
4314,27547,4.317188681,0.926435339,4.317188968,0,1.506713867,1.506713867,0.839492695,0.315652987,23125.50528
4315,28435,4.456356777,0.956299738,4.456357074,0,1.742675781,1.742675781,1.092639456,0.470863203,31069.20294
4316,27526,4.313897543,0.925729087,4.313897831,6.10352E-05,1.716186523,1.716125488,1.124055343,0.487641443,30940.74738
4317,27400,4.294150719,0.921491571,4.294151005,0,1.641571045,1.641571045,0.751566705,0.371088676,20592.9277
4318,25294,3.964096653,0.850664518,3.964096917,0,1.114318848,1.114318848,0.774159773,0.312190312,19581.59729
4319,27011,4.233186316,0.908409081,4.233186598,0,1.243713379,1.243713379,0.714651494,0.313042704,19303.45151
4320,28636,4.487857664,0.963059584,4.487857963,3.05176E-05,1.296936035,1.296905518,0.662620706,0.34985051,18974.80655
4321,28510,4.468110839,0.958822068,4.468111137,0,1.277038574,1.277038574,0.622166756,0.356233457,17737.97421
4322,28789,4.511835951,0.96820514,4.511836251,0,1.288330078,1.288330078,0.694215612,0.317454221,19985.77325
4323,28188,4.417646732,0.947992861,4.417647027,3.05176E-05,1.290283203,1.290252686,0.751690147,0.403687163,21188.64188
4324,26697,4.183975976,0.897848922,4.183976255,0,1.314147949,1.314147949,0.72358855,0.444507828,19317.64352
4325,28408,4.452125315,0.955391698,4.452125611,0,1.094329834,1.094329834,0.655096475,0.268283447,18609.98065
4326,28417,4.453535802,0.955694378,4.453536099,0,0.9894104,0.9894104,0.522775853,0.318727071,14855.72141
4327,26074,4.086338899,0.87689676,4.086339172,0,1.071899414,1.071899414,0.243377341,0.279558349,6345.820801
4328,24340,3.814584982,0.818580468,3.814585236,0,1.099761963,1.099761963,0.292754599,0.30780636,7125.646942
4329,28861,4.52311985,0.970626577,4.523120152,0,1.287506104,1.287506104,0.783367039,0.362286669,22608.7561
4330,29599,4.638779822,0.995446314,4.638780131,0.000305176,1.323059082,1.322753906,0.905320719,0.296174892,26796.58795
4331,29236,4.581890161,0.983238232,4.581890466,0,1.288116455,1.288116455,0.847426351,0.311194769,24775.35681
4332,29318,4.594741269,0.985995981,4.594741575,3.05176E-05,1.292114258,1.29208374,0.752053107,0.333296543,22048.69299
4333,27664,4.335525018,0.930370175,4.335525307,0,1.328033447,1.328033447,0.540585002,0.343525811,14954.7435
4334,25646,4.019262385,0.862502658,4.019262652,0,1.252593994,1.252593994,0.351207971,0.413689036,9007.07962
4335,22931,3.593765333,0.771194278,3.593765573,0,1.023010254,1.023010254,0.305815421,0.242580485,7012.653412
4336,24867,3.897176859,0.836304047,3.897177118,0,1.22454834,1.22454834,0.430695286,0.290007968,10710.09967
4337,25943,4.065808471,0.872491088,4.065808742,3.05176E-05,1.701812744,1.701782227,1.021694482,0.43667728,26505.81995
4338,26394,4.136489565,0.887658705,4.13648984,0,1.671875,1.671875,1.177467495,0.427438307,31078.07706
4339,24993,3.916923683,0.840541563,3.916923944,0,1.582458496,1.582458496,0.918795908,0.332680804,22963.46613
4340,27285,4.276127823,0.917623996,4.276128108,9.15527E-05,1.360351563,1.36026001,0.857419834,0.267233844,23394.70016
4341,27582,4.32267391,0.927612427,4.322674198,0,1.138061523,1.138061523,0.693401956,0.268193212,19125.41275
4342,25960,4.068472725,0.873062816,4.068472996,0,1.106414795,1.106414795,0.703590219,0.264915655,18265.20209
4343,26800,4.200118221,0.901312923,4.200118501,0,0.975097656,0.975097656,0.683548988,0.235355045,18319.11288
4344,28440,4.457140381,0.956467893,4.457140678,9.15527E-05,1.152740479,1.152648926,0.67155412,0.276212018,19098.99918
4345,24662,3.865049089,0.829409676,3.865049346,0,1.26159668,1.26159668,0.741946201,0.373588132,18297.8772
4346,28146,4.411064457,0.946580356,4.411064751,0,1.176879883,1.176879883,0.635806912,0.427526799,17895.42136
4347,29515,4.625615273,0.992621303,4.625615581,6.10352E-05,1.260040283,1.259979248,0.711254272,0.458347391,20992.66983
4348,29360,4.601323544,0.987408486,4.601323851,0,1.361602783,1.361602783,0.85861937,0.392099993,25209.0647
4349,29522,4.626712318,0.992856721,4.626712627,0,1.237121582,1.237121582,0.883870668,0.296476255,26093.62985
4350,29713,4.656645997,0.999280257,4.656646307,0.000244141,1.268981934,1.268737793,0.924999447,0.309746621,27484.50858
4351,29531,4.628122806,0.9931594,4.628123114,0,1.353637695,1.353637695,0.800969129,0.334965787,23653.41934
4352,29736,4.660250576,1.000053772,4.660250886,0.003753662,1.346008301,1.342254639,0.91043941,0.346555465,27072.82629
4353,29719,4.657586322,0.999482043,4.657586632,3.05176E-05,1.271881104,1.271850586,0.862182651,0.346377565,25623.20621
4354,29720,4.657743042,0.999515674,4.657743353,0.02255249,1.337097168,1.314544678,0.882158496,0.363250298,26217.75049
4355,29286,4.589726203,0.984919786,4.589726508,0,1.321136475,1.321136475,0.587790134,0.518591801,17214.02185
4356,29483,4.620600206,0.991545109,4.620600514,6.10352E-05,1.348724365,1.34866333,0.562646216,0.507366785,16588.49838
4357,29283,4.58925604,0.984818893,4.589256346,0,1.280487061,1.280487061,0.900097314,0.345274303,26357.54965
4358,29513,4.625301831,0.992554041,4.625302139,3.05176E-05,1.330078125,1.330047607,0.79947928,0.412026582,23595.03198
4359,28839,4.519671992,0.969886694,4.519672293,0,1.081268311,1.081268311,0.344262912,0.316248344,9928.19812
4360,29194,4.575307886,0.981825727,4.575308191,0,0.973846436,0.973846436,0.336415282,0.322258967,9821.307739
4361,29667,4.649436839,0.997733227,4.649437148,0,1.078918457,1.078918457,0.665556564,0.266664247,19745.06659
4362,29738,4.660564017,1.000121034,4.660564328,0.000183105,1.074249268,1.074066162,0.672855715,0.279490806,20009.38324
4363,29682,4.651787651,0.998237693,4.651787961,3.05176E-05,1.218536377,1.218505859,0.731508249,0.369013389,21712.62784
4364,29586,4.636742451,0.99500911,4.63674276,3.05176E-05,1.313476563,1.313446045,0.68548765,0.404214236,20280.83762
4365,27018,4.234283362,0.908644498,4.234283644,0,1.16204834,1.16204834,0.546967989,0.353970377,14777.98114
4366,29522,4.626712318,0.992856721,4.626712627,0,1.257263184,1.257263184,0.685880877,0.419529039,20248.57526
4367,29358,4.601010102,0.987341224,4.601010409,0,1.273529053,1.273529053,0.743026853,0.439837969,21813.78235
4368,29380,4.604457961,0.988081107,4.604458267,0,1.237426758,1.237426758,0.740120881,0.391489723,21744.7515
4369,28692,4.49663403,0.964942925,4.49663433,0,1.084320068,1.084320068,0.607303647,0.354583695,17424.75623
4370,29333,4.597092082,0.986500447,4.597092388,0,1.099060059,1.099060059,0.707524924,0.301487193,20753.82858
4371,28482,4.463722656,0.957880398,4.463722953,0,1.316833496,1.316833496,0.798433619,0.35526914,22740.98633
4372,28977,4.541299466,0.974527782,4.541299769,0,1.247924805,1.247924805,0.605698111,0.431027487,17551.31415
4373,26885,4.213439492,0.904171565,4.213439773,0,1.316680908,1.316680908,0.56186526,0.423827384,15105.74753
4374,28252,4.427676865,0.95014525,4.42767716,0,1.456604004,1.456604004,0.822420124,0.307521298,23235.01334
4375,28414,4.45306564,0.955593485,4.453065936,3.05176E-05,1.263122559,1.263092041,0.643433447,0.277011076,18282.51797
4376,28543,4.473282627,0.959931894,4.473282925,0,1.381011963,1.381011963,0.722029997,0.27273885,20608.90219
4377,27184,4.26029902,0.914227257,4.260299304,0,1.495880127,1.495880127,0.858756402,0.380846601,23344.43402
4378,28610,4.483782922,0.962185176,4.483783221,0,1.557342529,1.557342529,1.009223887,0.38604229,28873.89542
4379,27421,4.297441856,0.922197823,4.297442143,0,1.505096436,1.505096436,0.837158016,0.352028525,22955.70996
4380,27308,4.279732403,0.918397511,4.279732688,0,1.279907227,1.279907227,0.848693967,0.263010909,23176.13486
4381,25378,3.977261202,0.853489528,3.977261467,0,1.340820313,1.340820313,0.948076877,0.296893685,24060.29498
4382,26634,4.174102564,0.895730164,4.174102842,0,1.373535156,1.373535156,0.911922148,0.333167426,24288.13449
4383,28533,4.471715418,0.959595583,4.471715716,0,1.314239502,1.314239502,0.978572675,0.274530583,27921.61414
4384,28082,4.401034324,0.944427967,4.401034618,3.05176E-05,1.291503906,1.291473389,0.992978559,0.237490869,27884.82388
4385,26396,4.136803006,0.887725967,4.136803282,0,1.295776367,1.295776367,0.840641993,0.368026301,22189.58606
4386,26941,4.222215858,0.906054905,4.22221614,0,1.2734375,1.2734375,0.692248858,0.386725975,18649.8765
4387,23896,3.745000933,0.803648269,3.745001183,0,1.050048828,1.050048828,0.426001665,0.327490463,10179.73578
4388,23551,3.690932247,0.792045547,3.690932493,0,1.555877686,1.555877686,0.475510524,0.326815554,11198.74835
4389,26899,4.215633583,0.9046424,4.215633864,6.10352E-05,1.53918457,1.539123535,1.182905787,0.319556964,31818.98276
4390,27706,4.342107293,0.931782681,4.342107582,3.05176E-05,1.622283936,1.622253418,1.200810996,0.386366798,33269.66946
4391,26115,4.092764453,0.878275634,4.092764726,0,1.531738281,1.531738281,0.640865248,0.453628859,16736.19595
4392,26436,4.14307184,0.88907121,4.143072116,0,0.991088867,0.991088867,0.446491615,0.257920855,11803.45233
4393,22201,3.479359128,0.74664359,3.47935936,0,1.251586914,1.251586914,0.387848553,0.294395211,8610.625732
4394,20997,3.29066725,0.70615177,3.290667469,0,1.144500732,1.144500732,0.397964365,0.313142774,8356.05777
4395,23483,3.680275231,0.789758633,3.680275476,0,1.173522949,1.173522949,0.6328536,0.306593476,14861.30109
4396,27169,4.257948207,0.913722791,4.257948491,0,1.233673096,1.233673096,0.596702825,0.301752646,16211.81906
4401,25500,3.996381143,0.85759252,3.99638141,0,1.180450439,1.180450439,0.557862238,0.381462002,14225.48706
4402,27427,4.298382181,0.92239961,4.298382468,0,1.401031494,1.401031494,0.783579172,0.324700661,21491.22595
4403,28401,4.451028269,0.955156281,4.451028565,0,1.588287354,1.588287354,1.167527358,0.289678257,33158.94449
4404,28162,4.413571991,0.947118453,4.413572285,0,1.610443115,1.610443115,1.067487314,0.440145521,30062.57773
4405,25373,3.976477598,0.853321373,3.976477863,0,1.440063477,1.440063477,0.651466378,0.420496974,16529.6564
4406,25827,4.047628855,0.868589883,4.047629124,0,1.22958374,1.22958374,0.652235661,0.393171756,16845.29041
4407,27594,4.32455456,0.928016,4.324554848,0,1.216094971,1.216094971,0.784084578,0.367578931,21636.02985
4408,24960,3.911751896,0.839431737,3.911752156,0,1.232330322,1.232330322,0.863090496,0.324448855,21542.73877
4409,29407,4.608689423,0.988989147,4.60868973,6.10352E-05,1.163299561,1.163238525,0.738140862,0.246454782,21706.50833
4410,29050,4.552740087,0.976982851,4.55274039,6.10352E-05,1.107147217,1.107086182,0.691125155,0.25651685,20077.18576
4411,28160,4.413258549,0.947051191,4.413258843,0,1.041809082,1.041809082,0.783822053,0.227695024,22072.42902
4412,27849,4.364518371,0.936591925,4.364518662,3.05176E-05,1.113739014,1.113708496,0.75770394,0.268320357,21101.29703
4413,21337,3.343952332,0.717586337,3.343952554,0,0.987457275,0.987457275,0.27617503,0.331593673,5892.746613
4414,21372,3.349437561,0.718763425,3.349437784,0,1.074554443,1.074554443,0.399370722,0.335383933,8535.351074
4415,26525,4.157019993,0.892064376,4.15702027,0,1.161743164,1.161743164,0.604151149,0.339940006,16025.10922
4416,28311,4.436923394,0.952129484,4.43692369,0,1.165740967,1.165740967,0.725215851,0.305094093,20531.58597
4417,26075,4.08649562,0.876930391,4.086495892,0,1.117828369,1.117828369,0.388951844,0.349750601,10141.91934
4418,28176,4.415766082,0.947589288,4.415766376,0,1.044464111,1.044464111,0.443339322,0.347545598,12491.52875
4419,26502,4.153415414,0.891290861,4.153415691,0,1.137634277,1.137634277,0.392983782,0.390498216,10414.8562
4420,26941,4.222215858,0.906054905,4.22221614,0,1.128326416,1.128326416,0.243371582,0.334478422,6556.673798
